first_name,last_name,title,release_year,actor_id
GENE,MCKELLEN,RESERVOIR ADAPTATION,2006,177
DUSTIN,TAUTOU,AUTUMN CROW,2006,59
ANGELA,HUDSON,AUTUMN CROW,2006,65
JAMES,PITT,AUTUMN CROW,2006,84
DUSTIN,TAUTOU,BILL OTHERS,2006,59
MINNIE,ZELLWEGER,BILL OTHERS,2006,85
CHRIS,BRIDGES,BILL OTHERS,2006,98
RUSSELL,TEMPLE,BILL OTHERS,2006,149
AL,GARLAND,BILL OTHERS,2006,165
LAURENCE,BULLOCK,BILL OTHERS,2006,167
DUSTIN,TAUTOU,CELEBRITY HORN,2006,59
MATTHEW,LEIGH,CELEBRITY HORN,2006,103
ANGELA,WITHERSPOON,CELEBRITY HORN,2006,144
JAYNE,SILVERSTONE,CELEBRITY HORN,2006,195
DUSTIN,TAUTOU,CONVERSATION DOWNHILL,2006,59
CHRIS,BRIDGES,CONVERSATION DOWNHILL,2006,98
GRETA,MALDEN,CONVERSATION DOWNHILL,2006,157
DUSTIN,TAUTOU,DARKO DORADO,2006,59
MORGAN,MCDORMAND,DARKO DORADO,2006,114
RICHARD,PENN,DARKO DORADO,2006,133
GRETA,MALDEN,DARKO DORADO,2006,157
DUSTIN,TAUTOU,VILLAIN DESPERATE,2006,59
CARY,MCCONAUGHEY,VILLAIN DESPERATE,2006,77
DUSTIN,TAUTOU,VIRTUAL SPOILERS,2006,59
GARY,PENN,VIRTUAL SPOILERS,2006,73
JON,CHASE,VIRTUAL SPOILERS,2006,176
DUSTIN,TAUTOU,WONDERFUL DROP,2006,59
SUSAN,DAVIS,WONDERFUL DROP,2006,101
PENELOPE,CRONYN,WONDERFUL DROP,2006,104
HUMPHREY,WILLIS,WONDERFUL DROP,2006,164
HENRY,BERRY,EXTRAORDINARY CONQUERER,2006,60
MINNIE,ZELLWEGER,EXTRAORDINARY CONQUERER,2006,85
CHRIS,BRIDGES,EXTRAORDINARY CONQUERER,2006,98
LIZA,BERGMAN,EXTRAORDINARY CONQUERER,2006,121
FAY,WOOD,EXTRAORDINARY CONQUERER,2006,156
NICK,DEGENERES,EXTRAORDINARY CONQUERER,2006,166
RENEE,BALL,EXTRAORDINARY CONQUERER,2006,187
HENRY,BERRY,LOUISIANA HARRY,2006,60
GINA,DEGENERES,LOUISIANA HARRY,2006,107
JAYNE,SILVERSTONE,LOUISIANA HARRY,2006,195
CHRISTIAN,NEESON,DIVORCE SHINING,2006,61
SEAN,WILLIAMS,DIVORCE SHINING,2006,72
MORGAN,MCDORMAND,DIVORCE SHINING,2006,114
WILL,WILSON,DIVORCE SHINING,2006,168
GENE,MCKELLEN,DIVORCE SHINING,2006,177
JULIA,ZELLWEGER,DIVORCE SHINING,2006,186
CHRISTIAN,NEESON,GLORY TRACY,2006,61
ADAM,GRANT,GLORY TRACY,2006,71
RALPH,CRUZ,GLORY TRACY,2006,80
RUSSELL,TEMPLE,GLORY TRACY,2006,149
WILLIAM,HACKMAN,GLORY TRACY,2006,175
DEBBIE,AKROYD,GLORY TRACY,2006,182
CHRISTIAN,NEESON,OPPOSITE NECKLACE,2006,61
MATTHEW,LEIGH,OPPOSITE NECKLACE,2006,103
GROUCHO,DUNST,OPPOSITE NECKLACE,2006,106
LUCILLE,DEE,OPPOSITE NECKLACE,2006,138
GROUCHO,WILLIAMS,OPPOSITE NECKLACE,2006,172
DEBBIE,AKROYD,OPPOSITE NECKLACE,2006,182
CHRISTIAN,NEESON,SENSIBILITY REAR,2006,61
MILLA,KEITEL,SENSIBILITY REAR,2006,74
BURT,POSEY,SENSIBILITY REAR,2006,75
GROUCHO,DUNST,SENSIBILITY REAR,2006,106
LIZA,BERGMAN,SENSIBILITY REAR,2006,121
MICHAEL,BENING,SENSIBILITY REAR,2006,174
JAYNE,NEESON,EDGE KISSING,2006,62
ANGELA,WITHERSPOON,EDGE KISSING,2006,144
CUBA,BIRCH,EDGE KISSING,2006,189
JAYNE,NEESON,HAUNTING PIANIST,2006,62
CHARLIZE,DENCH,HAUNTING PIANIST,2006,89
SEAN,GUINESS,HAUNTING PIANIST,2006,90
GRETA,MALDEN,HAUNTING PIANIST,2006,157
MARY,KEITEL,HAUNTING PIANIST,2006,198
JAYNE,NEESON,HEDWIG ALTER,2006,62
JAMES,PITT,HEDWIG ALTER,2006,84
GENE,HOPKINS,HEDWIG ALTER,2006,134
DEBBIE,AKROYD,HEDWIG ALTER,2006,182
JAYNE,NEESON,RECORDS ZORRO,2006,62
BEN,WILLIS,RECORDS ZORRO,2006,83
MORGAN,HOPKINS,RECORDS ZORRO,2006,113
RITA,REYNOLDS,RECORDS ZORRO,2006,135
EWAN,GOODING,RECORDS ZORRO,2006,139
CHRISTOPHER,WEST,RECORDS ZORRO,2006,163
WILLIAM,HACKMAN,RECORDS ZORRO,2006,175
MERYL,ALLEN,RECORDS ZORRO,2006,194
CAMERON,WRAY,COMA HEAD,2006,63
RENEE,TRACY,COMA HEAD,2006,117
GEOFFREY,HESTON,COMA HEAD,2006,151
CAMERON,WRAY,ELF MURDER,2006,63
WARREN,NOLTE,ELF MURDER,2006,108
GENE,HOPKINS,ELF MURDER,2006,134
ALBERT,JOHANSSON,ELF MURDER,2006,146
AUDREY,BAILEY,ELF MURDER,2006,190
CAMERON,WRAY,SATISFACTION CONFIDENTIAL,2006,63
GROUCHO,DUNST,SATISFACTION CONFIDENTIAL,2006,106
KEVIN,GARLAND,SATISFACTION CONFIDENTIAL,2006,127
GENE,MCKELLEN,SATISFACTION CONFIDENTIAL,2006,177
JOHN,SUVARI,SATISFACTION CONFIDENTIAL,2006,192
CAMERON,WRAY,SLIPPER FIDELITY,2006,63
JAMES,PITT,SLIPPER FIDELITY,2006,84
GRETA,KEITEL,SLIPPER FIDELITY,2006,130
JANE,JACKMAN,SLIPPER FIDELITY,2006,131
AL,GARLAND,SLIPPER FIDELITY,2006,165
MICHAEL,BENING,SLIPPER FIDELITY,2006,174
JEFF,SILVERSTONE,SLIPPER FIDELITY,2006,180
RAY,JOHANSSON,ISLAND EXORCIST,2006,64
ANGELA,HUDSON,ISLAND EXORCIST,2006,65
DARYL,CRAWFORD,ISLAND EXORCIST,2006,129
RAY,JOHANSSON,MADIGAN DORADO,2006,64
MILLA,KEITEL,MADIGAN DORADO,2006,74
MINNIE,ZELLWEGER,MADIGAN DORADO,2006,85
KIRSTEN,AKROYD,MADIGAN DORADO,2006,92
JON,CHASE,MADIGAN DORADO,2006,176
GENE,MCKELLEN,MADIGAN DORADO,2006,177
RAY,JOHANSSON,MANCHURIAN CURTAIN,2006,64
ALBERT,NOLTE,MANCHURIAN CURTAIN,2006,125
RAY,JOHANSSON,SUICIDES SILENCE,2006,64
JULIANNE,DENCH,SUICIDES SILENCE,2006,123
FRANCES,TOMEI,SUICIDES SILENCE,2006,126
RAY,JOHANSSON,UNCUT SUICIDES,2006,64
MORGAN,HOPKINS,UNCUT SUICIDES,2006,113
JANE,JACKMAN,UNCUT SUICIDES,2006,131
RUSSELL,TEMPLE,UNCUT SUICIDES,2006,149
HARVEY,HOPE,UNCUT SUICIDES,2006,161
ALAN,DREYFUSS,UNCUT SUICIDES,2006,173
MATTHEW,CARREY,UNCUT SUICIDES,2006,181
ANGELA,HUDSON,ARMAGEDDON LOST,2006,65
JAMES,PITT,ARMAGEDDON LOST,2006,84
PENELOPE,CRONYN,ARMAGEDDON LOST,2006,104
CUBA,ALLEN,ARMAGEDDON LOST,2006,118
KIM,ALLEN,ARMAGEDDON LOST,2006,145
GENE,MCKELLEN,ARMAGEDDON LOST,2006,177
GREGORY,GOODING,ARMAGEDDON LOST,2006,191
ANGELA,HUDSON,BRIDE INTRIGUE,2006,65
ANGELA,HUDSON,GOSFORD DONNIE,2006,65
JADA,RYDER,GOSFORD DONNIE,2006,142
HUMPHREY,GARLAND,GOSFORD DONNIE,2006,184
ANGELA,HUDSON,KICK SAVANNAH,2006,65
JESSICA,BAILEY,KICK SAVANNAH,2006,67
GRETA,MALDEN,KICK SAVANNAH,2006,157
LAURENCE,BULLOCK,KICK SAVANNAH,2006,167
ALAN,DREYFUSS,KICK SAVANNAH,2006,173
MICHAEL,BENING,KICK SAVANNAH,2006,174
ANGELA,HUDSON,MALTESE HOPE,2006,65
MARY,TANDY,BARBARELLA STREETCAR,2006,66
CUBA,ALLEN,BARBARELLA STREETCAR,2006,118
NICK,DEGENERES,BARBARELLA STREETCAR,2006,166
ALAN,DREYFUSS,BARBARELLA STREETCAR,2006,173
GENE,MCKELLEN,BARBARELLA STREETCAR,2006,177
MARY,TANDY,CHILL LUCK,2006,66
BURT,POSEY,CHILL LUCK,2006,75
WOODY,JOLIE,CHILL LUCK,2006,82
MEG,HAWKE,CHILL LUCK,2006,97
WARREN,JACKMAN,CHILL LUCK,2006,119
MARY,TANDY,DEVIL DESIRE,2006,66
KIRSTEN,AKROYD,DEVIL DESIRE,2006,92
GROUCHO,DUNST,DEVIL DESIRE,2006,106
ED,MANSFIELD,DEVIL DESIRE,2006,136
EWAN,GOODING,DEVIL DESIRE,2006,139
MARY,TANDY,FALCON VOLUME,2006,66
KENNETH,PALTROW,FALCON VOLUME,2006,69
SALMA,NOLTE,FALCON VOLUME,2006,122
ED,MANSFIELD,FALCON VOLUME,2006,136
MARY,TANDY,GARDEN ISLAND,2006,66
WARREN,NOLTE,GARDEN ISLAND,2006,108
JADA,RYDER,GARDEN ISLAND,2006,142
MARY,TANDY,PHILADELPHIA WIFE,2006,66
SEAN,GUINESS,PHILADELPHIA WIFE,2006,90
MARY,TANDY,QUEEN LUKE,2006,66
RIP,WINSLET,QUEEN LUKE,2006,68
SPENCER,PECK,QUEEN LUKE,2006,87
EWAN,GOODING,QUEEN LUKE,2006,139
RIVER,DEAN,QUEEN LUKE,2006,143
JAYNE,SILVERSTONE,QUEEN LUKE,2006,195
MARY,TANDY,WARS PLUTO,2006,66
MINNIE,ZELLWEGER,WARS PLUTO,2006,85
ED,GUINESS,WARS PLUTO,2006,179
BURT,TEMPLE,WARS PLUTO,2006,193
JESSICA,BAILEY,BASIC EASY,2006,67
PENELOPE,MONROE,BASIC EASY,2006,120
GRETA,KEITEL,BASIC EASY,2006,130
EWAN,GOODING,BASIC EASY,2006,139
EMILY,DEE,BASIC EASY,2006,148
GROUCHO,WILLIAMS,BASIC EASY,2006,172
JESSICA,BAILEY,LEAGUE HELLFIGHTERS,2006,67
KIRSTEN,AKROYD,LEAGUE HELLFIGHTERS,2006,92
KENNETH,TORN,LEAGUE HELLFIGHTERS,2006,94
JIM,MOSTEL,LEAGUE HELLFIGHTERS,2006,99
ALBERT,JOHANSSON,LEAGUE HELLFIGHTERS,2006,146
CUBA,BIRCH,LEAGUE HELLFIGHTERS,2006,189
JESSICA,BAILEY,MOULIN WAKE,2006,67
SCARLETT,BENING,MOULIN WAKE,2006,124
VIVIEN,BASINGER,MOULIN WAKE,2006,158
JESSICA,BAILEY,SWARM GOLD,2006,67
BURT,POSEY,SWARM GOLD,2006,75
ANGELINA,ASTAIRE,SWARM GOLD,2006,76
WOODY,JOLIE,SWARM GOLD,2006,82
SPENCER,PECK,SWARM GOLD,2006,87
MATTHEW,CARREY,SWARM GOLD,2006,181
RIP,WINSLET,DAWN POND,2006,68
SCARLETT,DAMON,DAWN POND,2006,81
MATTHEW,LEIGH,DAWN POND,2006,103
VIVIEN,BASINGER,DAWN POND,2006,158
GROUCHO,WILLIAMS,DAWN POND,2006,172
MERYL,ALLEN,DAWN POND,2006,194
RIP,WINSLET,FLOATS GARDEN,2006,68
SEAN,WILLIAMS,FLOATS GARDEN,2006,72
ELLEN,PRESLEY,FLOATS GARDEN,2006,93
JIM,MOSTEL,FLOATS GARDEN,2006,99
CAMERON,ZELLWEGER,FLOATS GARDEN,2006,111
RIP,WINSLET,FORWARD TEMPLE,2006,68
SEAN,WILLIAMS,FORWARD TEMPLE,2006,72
GREG,CHAPLIN,FORWARD TEMPLE,2006,86
RIP,WINSLET,MUPPET MILE,2006,68
MAE,HOFFMAN,MUPPET MILE,2006,79
CHRIS,BRIDGES,MUPPET MILE,2006,98
PENELOPE,CRONYN,MUPPET MILE,2006,104
HARRISON,BALE,MUPPET MILE,2006,115
CATE,HARRIS,MUPPET MILE,2006,141
BEN,HARRIS,MUPPET MILE,2006,152
AL,GARLAND,MUPPET MILE,2006,165
RIP,WINSLET,PANKY SUBMARINE,2006,68
MICHELLE,MCCONAUGHEY,PANKY SUBMARINE,2006,70
SPENCER,PECK,PANKY SUBMARINE,2006,87
GROUCHO,DUNST,PANKY SUBMARINE,2006,106
RUSSELL,BACALL,PANKY SUBMARINE,2006,112
LIZA,BERGMAN,PANKY SUBMARINE,2006,121
SALMA,NOLTE,PANKY SUBMARINE,2006,122
JULIA,ZELLWEGER,PANKY SUBMARINE,2006,186
RIP,WINSLET,SPOILERS HELLFIGHTERS,2006,68
MICHELLE,MCCONAUGHEY,SPOILERS HELLFIGHTERS,2006,70
MILLA,KEITEL,SPOILERS HELLFIGHTERS,2006,74
DARYL,CRAWFORD,SPOILERS HELLFIGHTERS,2006,129
HUMPHREY,WILLIS,SPOILERS HELLFIGHTERS,2006,164
GREGORY,GOODING,SPOILERS HELLFIGHTERS,2006,191
BURT,TEMPLE,SPOILERS HELLFIGHTERS,2006,193
KENNETH,PALTROW,ILLUSION AMELIE,2006,69
GENE,WILLIS,ILLUSION AMELIE,2006,96
MORGAN,MCDORMAND,ILLUSION AMELIE,2006,114
DARYL,CRAWFORD,ILLUSION AMELIE,2006,129
GRETA,KEITEL,ILLUSION AMELIE,2006,130
RICHARD,PENN,ILLUSION AMELIE,2006,133
HUMPHREY,GARLAND,ILLUSION AMELIE,2006,184
KENNETH,PALTROW,SANTA PARIS,2006,69
SCARLETT,DAMON,SANTA PARIS,2006,81
MINNIE,ZELLWEGER,SANTA PARIS,2006,85
RUSSELL,TEMPLE,SANTA PARIS,2006,149
OLYMPIA,PFEIFFER,SANTA PARIS,2006,171
MICHAEL,BOLGER,SANTA PARIS,2006,185
KENNETH,PALTROW,SHOW LORD,2006,69
KEVIN,GARLAND,SHOW LORD,2006,127
KENNETH,PALTROW,SUNDANCE INVASION,2006,69
CHARLIZE,DENCH,SUNDANCE INVASION,2006,89
SIDNEY,CROWE,SUNDANCE INVASION,2006,105
RENEE,TRACY,SUNDANCE INVASION,2006,117
FAY,WINSLET,SUNDANCE INVASION,2006,147
LAURENCE,BULLOCK,SUNDANCE INVASION,2006,167
DEBBIE,AKROYD,SUNDANCE INVASION,2006,182
MICHELLE,MCCONAUGHEY,BAKED CLEOPATRA,2006,70
MICHELLE,MCCONAUGHEY,DETAILS PACKER,2006,70
SALMA,NOLTE,DETAILS PACKER,2006,122
MICHELLE,MCCONAUGHEY,FARGO GANDHI,2006,70
SCARLETT,DAMON,FARGO GANDHI,2006,81
KENNETH,PESCI,FARGO GANDHI,2006,88
MORGAN,WILLIAMS,FARGO GANDHI,2006,137
CHRISTOPHER,WEST,FARGO GANDHI,2006,163
MICHELLE,MCCONAUGHEY,FULL FLATLINERS,2006,70
CARY,MCCONAUGHEY,FULL FLATLINERS,2006,77
RALPH,CRUZ,FULL FLATLINERS,2006,80
SUSAN,DAVIS,FULL FLATLINERS,2006,110
SCARLETT,BENING,FULL FLATLINERS,2006,124
LAURA,BRODY,FULL FLATLINERS,2006,159
MICHELLE,MCCONAUGHEY,NORTHWEST POLISH,2006,70
MAE,HOFFMAN,NORTHWEST POLISH,2006,79
RITA,REYNOLDS,NORTHWEST POLISH,2006,135
LAURENCE,BULLOCK,NORTHWEST POLISH,2006,167
JEFF,SILVERSTONE,NORTHWEST POLISH,2006,180
CUBA,BIRCH,NORTHWEST POLISH,2006,189
REESE,WEST,NORTHWEST POLISH,2006,197
MARY,KEITEL,NORTHWEST POLISH,2006,198
MICHELLE,MCCONAUGHEY,SOUTH WAIT,2006,70
GARY,PENN,SOUTH WAIT,2006,73
ADAM,GRANT,ANNIE IDENTITY,2006,71
CATE,MCQUEEN,ANNIE IDENTITY,2006,128
GRETA,KEITEL,ANNIE IDENTITY,2006,130
ADAM,GRANT,MARS ROMAN,2006,71
RIVER,DEAN,MARS ROMAN,2006,143
OLYMPIA,PFEIFFER,MARS ROMAN,2006,171
MICHAEL,BOLGER,MARS ROMAN,2006,185
CUBA,BIRCH,MARS ROMAN,2006,189
JAYNE,SILVERSTONE,MARS ROMAN,2006,195
BELA,WALKEN,MARS ROMAN,2006,196
ADAM,GRANT,SEABISCUIT PUNK,2006,71
SEAN,WILLIAMS,SEABISCUIT PUNK,2006,72
ROCK,DUKAKIS,SEABISCUIT PUNK,2006,188
SEAN,WILLIAMS,MUSCLE BRIGHT,2006,72
MATTHEW,LEIGH,MUSCLE BRIGHT,2006,103
GROUCHO,WILLIAMS,MUSCLE BRIGHT,2006,172
JEFF,SILVERSTONE,MUSCLE BRIGHT,2006,180
MATTHEW,CARREY,MUSCLE BRIGHT,2006,181
SEAN,WILLIAMS,NEWTON LABYRINTH,2006,72
GREG,CHAPLIN,NEWTON LABYRINTH,2006,86
ALBERT,NOLTE,NEWTON LABYRINTH,2006,125
AUDREY,BAILEY,NEWTON LABYRINTH,2006,190
SEAN,WILLIAMS,OPUS ICE,2006,72
DARYL,CRAWFORD,OPUS ICE,2006,129
HUMPHREY,GARLAND,OPUS ICE,2006,184
JULIA,FAWCETT,OPUS ICE,2006,199
GARY,PENN,MASKED BUBBLE,2006,73
ADAM,HOPPER,MASKED BUBBLE,2006,132
AUDREY,BAILEY,MASKED BUBBLE,2006,190
GARY,PENN,PAYCHECK WAIT,2006,73
RUSSELL,BACALL,PAYCHECK WAIT,2006,112
LIZA,BERGMAN,PAYCHECK WAIT,2006,121
MILLA,KEITEL,ANTHEM LUKE,2006,74
OPRAH,KILMER,ANTHEM LUKE,2006,162
MILLA,KEITEL,NATURAL STOCK,2006,74
SUSAN,DAVIS,NATURAL STOCK,2006,101
KEVIN,GARLAND,NATURAL STOCK,2006,127
RENEE,BALL,NATURAL STOCK,2006,187
MILLA,KEITEL,STONE FIRE,2006,74
MILLA,KEITEL,SWEET BROTHERHOOD,2006,74
SPENCER,DEPP,SWEET BROTHERHOOD,2006,100
RIVER,DEAN,SWEET BROTHERHOOD,2006,143
OLYMPIA,PFEIFFER,SWEET BROTHERHOOD,2006,171
JON,CHASE,SWEET BROTHERHOOD,2006,176
MERYL,ALLEN,SWEET BROTHERHOOD,2006,194
BURT,POSEY,HYSTERICAL GRAIL,2006,75
MINNIE,ZELLWEGER,HYSTERICAL GRAIL,2006,85
CHARLIZE,DENCH,HYSTERICAL GRAIL,2006,89
MEG,HAWKE,HYSTERICAL GRAIL,2006,97
WALTER,TORN,HYSTERICAL GRAIL,2006,102
JULIANNE,DENCH,HYSTERICAL GRAIL,2006,123
MORGAN,WILLIAMS,HYSTERICAL GRAIL,2006,137
LUCILLE,DEE,HYSTERICAL GRAIL,2006,138
JAYNE,NOLTE,HYSTERICAL GRAIL,2006,150
BURT,POSEY,KILLER INNOCENT,2006,75
ANGELINA,ASTAIRE,KILLER INNOCENT,2006,76
DARYL,WAHLBERG,KILLER INNOCENT,2006,95
WHOOPI,HURT,KILLER INNOCENT,2006,140
MERYL,ALLEN,KILLER INNOCENT,2006,194
ANGELINA,ASTAIRE,BREAKFAST GOLDFINGER,2006,76
RUSSELL,TEMPLE,BREAKFAST GOLDFINGER,2006,149
AL,GARLAND,BREAKFAST GOLDFINGER,2006,165
MICHAEL,BOLGER,BREAKFAST GOLDFINGER,2006,185
JULIA,ZELLWEGER,BREAKFAST GOLDFINGER,2006,186
ANGELINA,ASTAIRE,DISTURBING SCARFACE,2006,76
KENNETH,PESCI,DISTURBING SCARFACE,2006,88
JULIANNE,DENCH,DISTURBING SCARFACE,2006,123
AUDREY,BAILEY,DISTURBING SCARFACE,2006,190
ANGELINA,ASTAIRE,INTENTIONS EMPIRE,2006,76
MARY,KEITEL,INTENTIONS EMPIRE,2006,198
ANGELINA,ASTAIRE,ORDER BETRAYED,2006,76
SPENCER,DEPP,ORDER BETRAYED,2006,100
MORGAN,HOPKINS,ORDER BETRAYED,2006,113
PENELOPE,MONROE,ORDER BETRAYED,2006,120
GRETA,MALDEN,ORDER BETRAYED,2006,157
KENNETH,HOFFMAN,ORDER BETRAYED,2006,169
HUMPHREY,GARLAND,ORDER BETRAYED,2006,184
ANGELINA,ASTAIRE,SAMURAI LION,2006,76
GREG,CHAPLIN,SAMURAI LION,2006,86
ANGELINA,ASTAIRE,SATURN NAME,2006,76
CHRIS,BRIDGES,SATURN NAME,2006,98
ANGELINA,ASTAIRE,SUNSET RACER,2006,76
GROUCHO,DUNST,SUNSET RACER,2006,106
MORGAN,MCDORMAND,SUNSET RACER,2006,114
CARY,MCCONAUGHEY,ALI FOREVER,2006,77
CHRISTOPHER,BERRY,ALI FOREVER,2006,91
KENNETH,TORN,ALI FOREVER,2006,94
MORGAN,MCDORMAND,ALI FOREVER,2006,114
JON,CHASE,ALI FOREVER,2006,176
CARY,MCCONAUGHEY,AMISTAD MIDSUMMER,2006,77
DARYL,WAHLBERG,AMISTAD MIDSUMMER,2006,95
SALMA,NOLTE,AMISTAD MIDSUMMER,2006,122
SCARLETT,BENING,AMISTAD MIDSUMMER,2006,124
CARY,MCCONAUGHEY,DESPERATE TRAINSPOTTING,2006,77
RENEE,TRACY,DESPERATE TRAINSPOTTING,2006,117
MORGAN,WILLIAMS,DESPERATE TRAINSPOTTING,2006,137
RENEE,BALL,DESPERATE TRAINSPOTTING,2006,187
CARY,MCCONAUGHEY,DOLLS RAGE,2006,77
CARY,MCCONAUGHEY,DUFFEL APOCALYPSE,2006,77
GROUCHO,SINATRA,DUFFEL APOCALYPSE,2006,78
EWAN,GOODING,DUFFEL APOCALYPSE,2006,139
CARY,MCCONAUGHEY,HUNTING MUSKETEERS,2006,77
SEAN,GUINESS,HUNTING MUSKETEERS,2006,90
JULIANNE,DENCH,HUNTING MUSKETEERS,2006,123
MICHAEL,BENING,HUNTING MUSKETEERS,2006,174
WILLIAM,HACKMAN,HUNTING MUSKETEERS,2006,175
CARY,MCCONAUGHEY,MAUDE MOD,2006,77
JAMES,PITT,MAUDE MOD,2006,84
GROUCHO,DUNST,MAUDE MOD,2006,106
OLYMPIA,PFEIFFER,MAUDE MOD,2006,171
ED,GUINESS,MAUDE MOD,2006,179
ROCK,DUKAKIS,MAUDE MOD,2006,188
GROUCHO,SINATRA,DYING MAKER,2006,78
MICHAEL,BOLGER,DYING MAKER,2006,185
GROUCHO,SINATRA,SASSY PACKER,2006,78
ANGELA,WITHERSPOON,SASSY PACKER,2006,144
LISA,MONROE,SASSY PACKER,2006,178
MAE,HOFFMAN,APOCALYPSE FLAMINGOS,2006,79
VIVIEN,BASINGER,APOCALYPSE FLAMINGOS,2006,158
OPRAH,KILMER,APOCALYPSE FLAMINGOS,2006,162
WILL,WILSON,APOCALYPSE FLAMINGOS,2006,168
RUSSELL,CLOSE,APOCALYPSE FLAMINGOS,2006,183
MAE,HOFFMAN,APOLLO TEEN,2006,79
WOODY,JOLIE,APOLLO TEEN,2006,82
ED,MANSFIELD,APOLLO TEEN,2006,136
ALBERT,JOHANSSON,APOLLO TEEN,2006,146
OPRAH,KILMER,APOLLO TEEN,2006,162
MENA,HOPPER,APOLLO TEEN,2006,170
JEFF,SILVERSTONE,APOLLO TEEN,2006,180
DEBBIE,AKROYD,APOLLO TEEN,2006,182
MAE,HOFFMAN,CHICAGO NORTH,2006,79
CUBA,ALLEN,CHICAGO NORTH,2006,118
LIZA,BERGMAN,CHICAGO NORTH,2006,121
KEVIN,GARLAND,CHICAGO NORTH,2006,127
RIVER,DEAN,CHICAGO NORTH,2006,143
MERYL,GIBSON,CHICAGO NORTH,2006,154
BURT,TEMPLE,CHICAGO NORTH,2006,193
JAYNE,SILVERSTONE,CHICAGO NORTH,2006,195
MAE,HOFFMAN,TURN STAR,2006,79
ELLEN,PRESLEY,TURN STAR,2006,93
REESE,WEST,TURN STAR,2006,197
RALPH,CRUZ,NEWSIES STORY,2006,80
JIM,MOSTEL,NEWSIES STORY,2006,99
SYLVESTER,DERN,NEWSIES STORY,2006,109
DAN,STREEP,NEWSIES STORY,2006,116
NICK,DEGENERES,NEWSIES STORY,2006,166
MICHAEL,BENING,NEWSIES STORY,2006,174
JEFF,SILVERSTONE,NEWSIES STORY,2006,180
JOHN,SUVARI,NEWSIES STORY,2006,192
RALPH,CRUZ,SLEUTH ORIENT,2006,80
CHRISTOPHER,BERRY,SLEUTH ORIENT,2006,91
MORGAN,MCDORMAND,SLEUTH ORIENT,2006,114
HARVEY,HOPE,SLEUTH ORIENT,2006,161
AL,GARLAND,SLEUTH ORIENT,2006,165
WILL,WILSON,SLEUTH ORIENT,2006,168
BURT,TEMPLE,SLEUTH ORIENT,2006,193
RALPH,CRUZ,VIDEOTAPE ARSENIC,2006,80
CHRISTOPHER,BERRY,VIDEOTAPE ARSENIC,2006,91
SUSAN,DAVIS,VIDEOTAPE ARSENIC,2006,101
IAN,TANDY,VIDEOTAPE ARSENIC,2006,155
RUSSELL,CLOSE,VIDEOTAPE ARSENIC,2006,183
RALPH,CRUZ,WITCHES PANIC,2006,80
SPENCER,DEPP,WITCHES PANIC,2006,100
WALTER,TORN,WITCHES PANIC,2006,102
REESE,WEST,WITCHES PANIC,2006,197
SCARLETT,DAMON,BEAR GRACELAND,2006,81
PENELOPE,CRONYN,BEAR GRACELAND,2006,104
BEN,HARRIS,BEAR GRACELAND,2006,152
SCARLETT,DAMON,FRANKENSTEIN STRANGER,2006,81
BEN,HARRIS,FRANKENSTEIN STRANGER,2006,152
SCARLETT,DAMON,MYSTIC TRUMAN,2006,81
KEVIN,GARLAND,MYSTIC TRUMAN,2006,127
RIVER,DEAN,MYSTIC TRUMAN,2006,143
HUMPHREY,WILLIS,MYSTIC TRUMAN,2006,164
SCARLETT,DAMON,RAGE GAMES,2006,81
CHRIS,BRIDGES,RAGE GAMES,2006,98
RENEE,TRACY,RAGE GAMES,2006,117
ALBERT,NOLTE,RAGE GAMES,2006,125
KEVIN,GARLAND,RAGE GAMES,2006,127
JADA,RYDER,RAGE GAMES,2006,142
GROUCHO,WILLIAMS,RAGE GAMES,2006,172
WOODY,JOLIE,BUGSY SONG,2006,82
KIRSTEN,AKROYD,BUGSY SONG,2006,92
WOODY,JOLIE,DOWNHILL ENOUGH,2006,82
BEN,WILLIS,DOWNHILL ENOUGH,2006,83
DARYL,CRAWFORD,DOWNHILL ENOUGH,2006,129
HARVEY,HOPE,DOWNHILL ENOUGH,2006,161
WOODY,JOLIE,INVASION CYCLONE,2006,82
RENEE,TRACY,INVASION CYCLONE,2006,117
SCARLETT,BENING,INVASION CYCLONE,2006,124
FRANCES,TOMEI,INVASION CYCLONE,2006,126
EMILY,DEE,INVASION CYCLONE,2006,148
JAYNE,NOLTE,INVASION CYCLONE,2006,150
ED,GUINESS,INVASION CYCLONE,2006,179
WOODY,JOLIE,TRIP NEWTON,2006,82
PENELOPE,MONROE,TRIP NEWTON,2006,120
KEVIN,GARLAND,TRIP NEWTON,2006,127
MATTHEW,CARREY,TRIP NEWTON,2006,181
WOODY,JOLIE,WAKE JAWS,2006,82
SIDNEY,CROWE,WAKE JAWS,2006,105
MERYL,GIBSON,WAKE JAWS,2006,154
CHRIS,DEPP,WAKE JAWS,2006,160
KENNETH,HOFFMAN,WAKE JAWS,2006,169
BEN,WILLIS,BADMAN DAWN,2006,83
HARRISON,BALE,BADMAN DAWN,2006,115
CUBA,ALLEN,BADMAN DAWN,2006,118
WARREN,JACKMAN,BADMAN DAWN,2006,119
GRETA,KEITEL,BADMAN DAWN,2006,130
OLYMPIA,PFEIFFER,BADMAN DAWN,2006,171
ALAN,DREYFUSS,BADMAN DAWN,2006,173
